"","TreeID","TreeForm","Girth_cm","Stems","HeightGirth_cm","Estimated","Year"
"12579",1249,"multistem",57,"NULL",NA,"NULL",2014
"12580",1249,"multistem",57,"NULL",NA,"NULL",2015
"12581",1249,"multistem",168,"3","130","0",2016
"12582",1249,"multistem",168,"3","130","0",2017
"12583",1249,"multistem",168,"3","130","0",2018
"12584",1249,"multistem",168,"3","130","0",2019
"12585",1250,"maiden",50,"NULL",NA,"NULL",2007
"12586",1250,"maiden",50,"NULL",NA,"NULL",2008
"12587",1250,"maiden",50,"NULL",NA,"NULL",2009
"12588",1250,"maiden",50,"NULL",NA,"NULL",2010
"12589",1250,"maiden",50,"NULL",NA,"NULL",2011
"12590",1250,"maiden",50,"NULL",NA,"NULL",2012
"12591",1250,"maiden",50,"NULL",NA,"NULL",2013
"12592",1250,"maiden",50,"NULL",NA,"NULL",2014
"12593",1250,"maiden",50,"NULL",NA,"NULL",2015
"12594",1251,"maiden",90,"NULL",NA,"NULL",2007
"12595",1251,"maiden",90,"NULL",NA,"NULL",2008
"12596",1251,"maiden",90,"NULL",NA,"NULL",2009
"12597",1251,"maiden",90,"NULL",NA,"NULL",2010
"12598",1251,"maiden",90,"NULL",NA,"NULL",2011
"12599",1251,"maiden",90,"NULL",NA,"NULL",2012
"12600",1251,"maiden",90,"NULL",NA,"NULL",2013
"12601",1251,"maiden",90,"NULL",NA,"NULL",2014
"12602",1251,"maiden",90,"NULL",NA,"NULL",2015
"12603",1251,"maiden",104,"1","130","0",2016
"12604",1251,"maiden",104,"1","130","0",2017
"12605",1251,"maiden",104,"1","130","0",2018
"12606",1251,"maiden",104,"1","130","0",2019
"12607",1252,"maiden",67,"NULL",NA,"NULL",2007
"12608",1252,"maiden",67,"NULL",NA,"NULL",2008
"12609",1252,"maiden",67,"NULL",NA,"NULL",2009
"12610",1252,"maiden",67,"NULL",NA,"NULL",2010
"12611",1252,"maiden",67,"NULL",NA,"NULL",2011
"12612",1252,"maiden",67,"NULL",NA,"NULL",2012
"12613",1252,"maiden",67,"NULL",NA,"NULL",2013
"12614",1252,"maiden",67,"NULL",NA,"NULL",2014
"12615",1252,"maiden",67,"NULL",NA,"NULL",2015
"12616",1252,"maiden",70,"1","130","0",2016
"12617",1252,"maiden",70,"1","130","0",2017
"12618",1252,"maiden",70,"1","130","0",2018
"12619",1252,"maiden",70,"1","130","0",2019
"12620",1253,"maiden",58,"NULL",NA,"NULL",2007
"12621",1253,"maiden",58,"NULL",NA,"NULL",2008
"12622",1253,"maiden",58,"NULL",NA,"NULL",2009
"12623",1253,"maiden",58,"NULL",NA,"NULL",2010
"12624",1253,"maiden",58,"NULL",NA,"NULL",2011
"12625",1253,"maiden",58,"NULL",NA,"NULL",2012
"12626",1253,"maiden",58,"NULL",NA,"NULL",2013
"12627",1253,"maiden",58,"NULL",NA,"NULL",2014
"12628",1253,"maiden",58,"NULL",NA,"NULL",2015
"12629",1253,"maiden",71,"1","130","0",2016
"12630",1253,"maiden",71,"1","130","0",2017
"12631",1253,"maiden",71,"1","130","0",2018
"12632",1253,"maiden",71,"1","130","0",2019
"12633",1254,"maiden",63,"NULL",NA,"NULL",2007
"12634",1254,"maiden",63,"NULL",NA,"NULL",2008
"12635",1254,"maiden",63,"NULL",NA,"NULL",2009
"12636",1254,"maiden",63,"NULL",NA,"NULL",2010
"12637",1254,"maiden",63,"NULL",NA,"NULL",2011
"12638",1254,"maiden",63,"NULL",NA,"NULL",2012
"12639",1254,"maiden",63,"NULL",NA,"NULL",2013
"12640",1254,"maiden",63,"NULL",NA,"NULL",2014
"12641",1254,"maiden",63,"NULL",NA,"NULL",2015
"12642",1254,"maiden",76,"1","130","0",2016
"12643",1254,"maiden",76,"1","130","0",2017
"12644",1254,"maiden",76,"1","130","0",2018
"12645",1254,"maiden",76,"1","130","0",2019
"12646",1255,"maiden",102,"NULL",NA,"NULL",2007
"12647",1255,"maiden",102,"NULL",NA,"NULL",2008
"12648",1255,"maiden",102,"NULL",NA,"NULL",2009
"12649",1255,"maiden",102,"NULL",NA,"NULL",2010
"12650",1255,"maiden",102,"NULL",NA,"NULL",2011
"12651",1255,"maiden",102,"NULL",NA,"NULL",2012
"12652",1255,"maiden",102,"NULL",NA,"NULL",2013
"12653",1255,"maiden",102,"NULL",NA,"NULL",2014
"12654",1255,"maiden",102,"NULL",NA,"NULL",2015
"12655",1255,"maiden",115,"1","130","0",2016
"12656",1255,"maiden",115,"1","130","0",2017
"12657",1255,"maiden",115,"1","130","0",2018
"12658",1255,"maiden",115,"1","130","0",2019
"12659",1256,"maiden",90,"NULL",NA,"NULL",2007
"12660",1256,"maiden",90,"NULL",NA,"NULL",2008
"12661",1256,"maiden",90,"NULL",NA,"NULL",2009
"12662",1256,"maiden",90,"NULL",NA,"NULL",2010
"12663",1256,"maiden",90,"NULL",NA,"NULL",2011
"12664",1256,"maiden",90,"NULL",NA,"NULL",2012
"12665",1256,"maiden",90,"NULL",NA,"NULL",2013
"12666",1256,"maiden",90,"NULL",NA,"NULL",2014
"12667",1256,"maiden",90,"NULL",NA,"NULL",2015
"12668",1256,"maiden",113,"1","130","0",2016
"12669",1256,"maiden",113,"1","130","0",2017
"12670",1256,"maiden",113,"1","130","0",2018
"12671",1256,"maiden",113,"1","130","0",2019
"12672",1257,"maiden",69,"NULL",NA,"NULL",2007
"12673",1257,"maiden",69,"NULL",NA,"NULL",2008
"12674",1257,"maiden",69,"NULL",NA,"NULL",2009
"12675",1257,"maiden",69,"NULL",NA,"NULL",2010
"12676",1257,"maiden",69,"NULL",NA,"NULL",2011
"12677",1257,"maiden",69,"NULL",NA,"NULL",2012
"12678",1257,"maiden",69,"NULL",NA,"NULL",2013
"12679",1257,"maiden",69,"NULL",NA,"NULL",2014
"12680",1257,"maiden",69,"NULL",NA,"NULL",2015
"12681",1257,"maiden",73,"1","130","0",2016
"12682",1257,"maiden",73,"1","130","0",2017
"12683",1257,"maiden",73,"1","130","0",2018
"12684",1257,"maiden",73,"1","130","0",2019
"12685",1258,"multistem",129,"NULL",NA,"NULL",2007
"12686",1258,"multistem",129,"NULL",NA,"NULL",2008
"12687",1258,"multistem",129,"NULL",NA,"NULL",2009
"12688",1258,"multistem",129,"NULL",NA,"NULL",2010
"12689",1258,"multistem",129,"NULL",NA,"NULL",2011
"12690",1258,"multistem",129,"NULL",NA,"NULL",2012
"12691",1258,"multistem",129,"NULL",NA,"NULL",2013
"12692",1258,"multistem",129,"NULL",NA,"NULL",2014
"12693",1258,"multistem",129,"NULL",NA,"NULL",2015
"12694",1258,"multistem",140,"2","130","0",2016
"12695",1258,"multistem",140,"2","130","0",2017
"12696",1258,"multistem",140,"2","130","0",2018
"12697",1258,"multistem",140,"2","130","0",2019
"12698",1259,"maiden",58,"NULL",NA,"NULL",2007
"12699",1259,"maiden",58,"NULL",NA,"NULL",2008
"12700",1259,"maiden",58,"NULL",NA,"NULL",2009
"12701",1259,"maiden",58,"NULL",NA,"NULL",2010
"12702",1259,"maiden",58,"NULL",NA,"NULL",2011
"12703",1259,"maiden",58,"NULL",NA,"NULL",2012
"12704",1259,"maiden",58,"NULL",NA,"NULL",2013
"12705",1259,"maiden",58,"NULL",NA,"NULL",2014
"12706",1259,"maiden",58,"NULL",NA,"NULL",2015
"12707",1259,"maiden",50,"1","130","0",2016
"12708",1259,"maiden",50,"1","130","0",2017
"12709",1259,"maiden",50,"1","130","0",2018
"12710",1259,"maiden",50,"1","130","0",2019
"12711",1260,"multistem",96,"NULL",NA,"NULL",2007
"12712",1260,"multistem",96,"NULL",NA,"NULL",2008
"12713",1260,"multistem",96,"NULL",NA,"NULL",2009
"12714",1260,"multistem",96,"NULL",NA,"NULL",2010
"12715",1260,"multistem",96,"NULL",NA,"NULL",2011
"12716",1260,"multistem",96,"NULL",NA,"NULL",2012
"12717",1260,"multistem",96,"NULL",NA,"NULL",2013
"12718",1260,"multistem",96,"NULL",NA,"NULL",2014
"12719",1260,"multistem",96,"NULL",NA,"NULL",2015
"12720",1260,"multistem",146,"2","130","0",2016
"12721",1260,"multistem",146,"2","130","0",2017
"12722",1260,"multistem",146,"2","130","0",2018
"12723",1260,"multistem",146,"2","130","0",2019
"12724",1261,"maiden",55,"NULL",NA,"NULL",2007
"12725",1261,"maiden",55,"NULL",NA,"NULL",2008
"12726",1261,"maiden",55,"NULL",NA,"NULL",2009
"12727",1261,"maiden",55,"NULL",NA,"NULL",2010
"12728",1261,"maiden",55,"NULL",NA,"NULL",2011
"12729",1261,"maiden",55,"NULL",NA,"NULL",2012
"12730",1261,"maiden",55,"NULL",NA,"NULL",2013
"12731",1261,"maiden",55,"NULL",NA,"NULL",2014
"12732",1261,"maiden",55,"NULL",NA,"NULL",2015
"12733",1261,"maiden",64,"1","130","0",2016
"12734",1261,"maiden",64,"1","130","0",2017
"12735",1261,"maiden",64,"1","130","0",2018
"12736",1261,"maiden",64,"1","130","0",2019
"12737",1262,"multistem",70,"NULL",NA,"NULL",2007
"12738",1262,"multistem",70,"NULL",NA,"NULL",2008
"12739",1262,"multistem",70,"NULL",NA,"NULL",2009
"12740",1262,"multistem",70,"NULL",NA,"NULL",2010
"12741",1262,"multistem",70,"NULL",NA,"NULL",2011
"12742",1262,"multistem",70,"NULL",NA,"NULL",2012
"12743",1262,"multistem",70,"NULL",NA,"NULL",2013
"12744",1262,"multistem",70,"NULL",NA,"NULL",2014
"12745",1262,"multistem",70,"NULL",NA,"NULL",2015
"12746",1262,"multistem",186,"4","130","0",2016
"12747",1262,"multistem",186,"4","130","0",2017
"12748",1262,"multistem",186,"4","130","0",2018
"12749",1262,"multistem",186,"4","130","0",2019
"12750",1263,"maiden",26,"NULL",NA,"NULL",2007
"12751",1263,"maiden",26,"NULL",NA,"NULL",2008
"12752",1263,"maiden",26,"NULL",NA,"NULL",2009
"12753",1263,"maiden",26,"NULL",NA,"NULL",2010
"12754",1263,"maiden",26,"NULL",NA,"NULL",2011
"12755",1263,"maiden",26,"NULL",NA,"NULL",2012
"12756",1263,"maiden",26,"NULL",NA,"NULL",2013
"12757",1263,"maiden",26,"NULL",NA,"NULL",2014
"12758",1263,"maiden",26,"NULL",NA,"NULL",2015
"12759",1263,"maiden",29,"1","130","0",2016
"12760",1263,"maiden",29,"1","130","0",2017
"12761",1263,"maiden",29,"1","130","0",2018
"12762",1263,"maiden",29,"1","130","0",2019
"12763",1264,"maiden",54,"NULL",NA,"NULL",2007
"12764",1264,"maiden",54,"NULL",NA,"NULL",2008
"12765",1264,"maiden",54,"NULL",NA,"NULL",2009
"12766",1264,"maiden",54,"NULL",NA,"NULL",2010
"12767",1264,"maiden",54,"NULL",NA,"NULL",2011
"12768",1264,"maiden",54,"NULL",NA,"NULL",2012
"12769",1264,"maiden",54,"NULL",NA,"NULL",2013
"12770",1264,"maiden",54,"NULL",NA,"NULL",2014
"12771",1264,"maiden",54,"NULL",NA,"NULL",2015
"12772",1264,"maiden",62,"1","130","0",2016
"12773",1264,"maiden",62,"1","130","0",2017
"12774",1264,"maiden",62,"1","130","0",2018
"12775",1264,"maiden",62,"1","130","0",2019
"12776",1265,"maiden",110,"NULL",NA,"NULL",2007
"12777",1265,"maiden",110,"NULL",NA,"NULL",2008
"12778",1265,"maiden",110,"NULL",NA,"NULL",2009
"12779",1265,"maiden",110,"NULL",NA,"NULL",2010
"12780",1265,"maiden",110,"NULL",NA,"NULL",2011
"12781",1265,"maiden",110,"NULL",NA,"NULL",2012
"12782",1265,"maiden",110,"NULL",NA,"NULL",2013
"12783",1265,"maiden",110,"NULL",NA,"NULL",2014
"12784",1265,"maiden",110,"NULL",NA,"NULL",2015
"12785",1265,"maiden",108,"1","130","0",2016
"12786",1265,"maiden",108,"1","130","0",2017
"12787",1265,"maiden",108,"1","130","0",2018
"12788",1265,"maiden",108,"1","130","0",2019
"12789",1267,"maiden",47,"NULL",NA,"NULL",2007
"12790",1267,"maiden",47,"NULL",NA,"NULL",2008
"12791",1267,"maiden",47,"NULL",NA,"NULL",2009
"12792",1267,"maiden",47,"NULL",NA,"NULL",2010
"12793",1267,"maiden",47,"NULL",NA,"NULL",2011
"12794",1267,"maiden",47,"NULL",NA,"NULL",2012
"12795",1267,"maiden",47,"NULL",NA,"NULL",2013
"12796",1267,"maiden",47,"NULL",NA,"NULL",2014
"12797",1267,"maiden",47,"NULL",NA,"NULL",2015
"12798",1267,"maiden",54,"1","130","0",2016
"12799",1267,"maiden",54,"1","130","0",2017
"12800",1267,"maiden",54,"1","130","0",2018
"12801",1267,"maiden",54,"1","130","0",2019
"12802",1268,"multistem",61,"NULL",NA,"NULL",2007
"12803",1268,"multistem",61,"NULL",NA,"NULL",2008
"12804",1268,"multistem",61,"NULL",NA,"NULL",2009
"12805",1268,"multistem",61,"NULL",NA,"NULL",2010
"12806",1268,"multistem",61,"NULL",NA,"NULL",2011
"12807",1268,"multistem",61,"NULL",NA,"NULL",2012
"12808",1268,"multistem",61,"NULL",NA,"NULL",2013
"12809",1268,"multistem",61,"NULL",NA,"NULL",2014
"12810",1268,"multistem",61,"NULL",NA,"NULL",2015
"12811",1268,"multistem",107,"2","130","0",2016
"12812",1268,"multistem",107,"2","130","0",2017
"12813",1268,"multistem",107,"2","130","0",2018
"12814",1268,"multistem",107,"2","130","0",2019
"12815",1269,"maiden",54,"NULL",NA,"NULL",2007
"12816",1269,"maiden",54,"NULL",NA,"NULL",2008
"12817",1269,"maiden",54,"NULL",NA,"NULL",2009
"12818",1269,"maiden",54,"NULL",NA,"NULL",2010
"12819",1269,"maiden",54,"NULL",NA,"NULL",2011
"12820",1269,"maiden",54,"NULL",NA,"NULL",2012
"12821",1269,"maiden",54,"NULL",NA,"NULL",2013
"12822",1269,"maiden",54,"NULL",NA,"NULL",2014
"12823",1269,"maiden",54,"NULL",NA,"NULL",2015
"12824",1269,"maiden",60,"1","100","0",2016
"12825",1269,"maiden",60,"1","100","0",2017
"12826",1269,"maiden",60,"1","100","0",2018
"12827",1269,"maiden",60,"1","100","0",2019
"12828",1270,"maiden",42,"1","130","0",2016
"12829",1270,"maiden",42,"1","130","0",2017
"12830",1270,"maiden",42,"1","130","0",2018
"12831",1270,"maiden",42,"1","130","0",2019
"12832",1271,"maiden",73,"1","130","0",2016
"12833",1271,"maiden",73,"1","130","0",2017
"12834",1271,"maiden",73,"1","130","0",2018
"12835",1271,"maiden",73,"1","130","0",2019
"12836",1272,"maiden",211,"NULL",NA,"NULL",2007
"12837",1272,"maiden",211,"NULL",NA,"NULL",2008
"12838",1272,"maiden",211,"NULL",NA,"NULL",2009
"12839",1272,"maiden",211,"NULL",NA,"NULL",2010
"12840",1272,"maiden",211,"NULL",NA,"NULL",2011
"12841",1272,"maiden",211,"NULL",NA,"NULL",2012
"12842",1272,"maiden",211,"NULL",NA,"NULL",2013
"12843",1272,"maiden",211,"NULL",NA,"NULL",2014
"12844",1272,"maiden",211,"NULL",NA,"NULL",2015
"12845",1272,"maiden",228,"1","130","0",2016
"12846",1272,"maiden",228,"1","130","0",2017
"12847",1272,"maiden",228,"1","130","0",2018
"12848",1272,"maiden",228,"1","130","0",2019
"12849",1273,"maiden",44,"NULL",NA,"NULL",2007
"12850",1273,"maiden",44,"NULL",NA,"NULL",2008
"12851",1273,"maiden",44,"NULL",NA,"NULL",2009
"12852",1273,"maiden",44,"NULL",NA,"NULL",2010
"12853",1273,"maiden",44,"NULL",NA,"NULL",2011
"12854",1273,"maiden",44,"NULL",NA,"NULL",2012
"12855",1273,"maiden",44,"NULL",NA,"NULL",2013
"12856",1273,"maiden",44,"NULL",NA,"NULL",2014
"12857",1273,"maiden",44,"NULL",NA,"NULL",2015
"12858",1274,"maiden",255,"NULL",NA,"NULL",2007
"12859",1274,"maiden",255,"NULL",NA,"NULL",2008
"12860",1274,"maiden",255,"NULL",NA,"NULL",2009
"12861",1274,"maiden",255,"NULL",NA,"NULL",2010
"12862",1274,"maiden",255,"NULL",NA,"NULL",2011
"12863",1274,"maiden",255,"NULL",NA,"NULL",2012
"12864",1274,"maiden",255,"NULL",NA,"NULL",2013
"12865",1274,"maiden",255,"NULL",NA,"NULL",2014
"12866",1274,"maiden",255,"NULL",NA,"NULL",2015
"12867",1274,"maiden",266,"1","130","0",2016
"12868",1274,"maiden",266,"1","130","0",2017
"12869",1274,"maiden",266,"1","130","0",2018
"12870",1274,"maiden",266,"1","130","0",2019
"12871",1275,"maiden",318,"NULL",NA,"NULL",2007
"12872",1275,"maiden",318,"NULL",NA,"NULL",2008
"12873",1275,"maiden",318,"NULL",NA,"NULL",2009
"12874",1275,"maiden",318,"NULL",NA,"NULL",2010
"12875",1275,"maiden",318,"NULL",NA,"NULL",2011
"12876",1275,"maiden",318,"NULL",NA,"NULL",2012
"12877",1275,"maiden",318,"NULL",NA,"NULL",2013
"12878",1275,"maiden",318,"NULL",NA,"NULL",2014
"12879",1275,"maiden",318,"NULL",NA,"NULL",2015
"12880",1275,"maiden",325,"1","130","0",2016
"12881",1275,"maiden",325,"1","130","0",2017
"12882",1275,"maiden",325,"1","130","0",2018
"12883",1275,"maiden",325,"1","130","0",2019
"12884",1276,"maiden",277,"1","130","0",2016
"12885",1276,"maiden",277,"1","130","0",2017
"12886",1276,"maiden",277,"1","130","0",2018
"12887",1276,"maiden",277,"1","130","0",2019
"12888",1277,"maiden",312,"NULL",NA,"NULL",2007
"12889",1277,"maiden",312,"NULL",NA,"NULL",2008
"12890",1277,"maiden",312,"NULL",NA,"NULL",2009
"12891",1277,"maiden",312,"NULL",NA,"NULL",2010
"12892",1277,"maiden",312,"NULL",NA,"NULL",2011
"12893",1277,"maiden",312,"NULL",NA,"NULL",2012
"12894",1277,"maiden",312,"NULL",NA,"NULL",2013
"12895",1277,"maiden",312,"NULL",NA,"NULL",2014
"12896",1277,"maiden",312,"NULL",NA,"NULL",2015
"12897",1277,"maiden",322,"1","130","0",2016
"12898",1277,"maiden",322,"1","130","0",2017
"12899",1277,"maiden",322,"1","130","0",2018
"12900",1277,"maiden",322,"1","130","0",2019
"12901",1278,"maiden",280,"NULL",NA,"NULL",2007
"12902",1278,"maiden",280,"NULL",NA,"NULL",2008
"12903",1278,"maiden",280,"NULL",NA,"NULL",2009
"12904",1278,"maiden",280,"NULL",NA,"NULL",2010
"12905",1278,"maiden",280,"NULL",NA,"NULL",2011
"12906",1278,"maiden",280,"NULL",NA,"NULL",2012
"12907",1278,"maiden",280,"NULL",NA,"NULL",2013
"12908",1278,"maiden",280,"NULL",NA,"NULL",2014
"12909",1278,"maiden",280,"NULL",NA,"NULL",2015
"12910",1278,"maiden",286,"1","130","0",2016
"12911",1278,"maiden",286,"1","130","0",2017
"12912",1278,"maiden",286,"1","130","0",2018
"12913",1278,"maiden",286,"1","130","0",2019
"12914",1279,"maiden",265,"NULL",NA,"NULL",2007
"12915",1279,"maiden",265,"NULL",NA,"NULL",2008
"12916",1279,"maiden",265,"NULL",NA,"NULL",2009
"12917",1279,"maiden",265,"NULL",NA,"NULL",2010
"12918",1279,"maiden",265,"NULL",NA,"NULL",2011
"12919",1279,"maiden",265,"NULL",NA,"NULL",2012
"12920",1279,"maiden",265,"NULL",NA,"NULL",2013
"12921",1279,"maiden",265,"NULL",NA,"NULL",2014
"12922",1279,"maiden",265,"NULL",NA,"NULL",2015
"12923",1279,"maiden",271,"1","130","0",2016
"12924",1279,"maiden",271,"1","130","0",2017
"12925",1279,"maiden",271,"1","130","0",2018
"12926",1279,"maiden",271,"1","130","0",2019
"12927",1280,"maiden",406,"NULL",NA,"NULL",2007
"12928",1280,"maiden",406,"NULL",NA,"NULL",2008
"12929",1280,"maiden",406,"NULL",NA,"NULL",2009
"12930",1280,"maiden",406,"NULL",NA,"NULL",2010
"12931",1280,"maiden",406,"NULL",NA,"NULL",2011
"12932",1280,"maiden",406,"NULL",NA,"NULL",2012
"12933",1280,"maiden",406,"NULL",NA,"NULL",2013
"12934",1280,"maiden",406,"NULL",NA,"NULL",2014
"12935",1280,"maiden",406,"NULL",NA,"NULL",2015
"12936",1280,"maiden",406,"1","130","0",2016
"12937",1280,"maiden",406,"1","130","0",2017
"12938",1280,"maiden",406,"1","130","0",2018
"12939",1280,"maiden",406,"1","130","0",2019
"12940",1281,"maiden",72,"NULL",NA,"NULL",2007
"12941",1281,"maiden",72,"NULL",NA,"NULL",2008
"12942",1281,"maiden",72,"NULL",NA,"NULL",2009
"12943",1281,"maiden",72,"NULL",NA,"NULL",2010
"12944",1281,"maiden",72,"NULL",NA,"NULL",2011
"12945",1281,"maiden",72,"NULL",NA,"NULL",2012
"12946",1281,"maiden",72,"NULL",NA,"NULL",2013
"12947",1281,"maiden",72,"NULL",NA,"NULL",2014
"12948",1281,"maiden",72,"NULL",NA,"NULL",2015
"12949",1281,"maiden",70,"1","130","0",2016
"12950",1281,"maiden",70,"1","130","0",2017
"12951",1281,"maiden",70,"1","130","0",2018
"12952",1281,"maiden",70,"1","130","0",2019
"12953",1282,"maiden",158,"1","130","0",2016
"12954",1282,"maiden",158,"1","130","0",2017
"12955",1282,"maiden",158,"1","130","0",2018
"12956",1282,"maiden",158,"1","130","0",2019
"12957",1283,"maiden",121,"1","130","0",2016
"12958",1283,"maiden",121,"1","130","0",2017
"12959",1283,"maiden",121,"1","130","0",2018
"12960",1283,"maiden",121,"1","130","0",2019
"12961",1284,"maiden",101,"NULL",NA,"NULL",2007
"12962",1284,"maiden",101,"NULL",NA,"NULL",2008
"12963",1284,"maiden",101,"NULL",NA,"NULL",2009
"12964",1284,"maiden",101,"NULL",NA,"NULL",2010
"12965",1284,"maiden",101,"NULL",NA,"NULL",2011
"12966",1284,"maiden",101,"NULL",NA,"NULL",2012
"12967",1284,"maiden",101,"NULL",NA,"NULL",2013
"12968",1284,"maiden",101,"NULL",NA,"NULL",2014
"12969",1284,"maiden",101,"NULL",NA,"NULL",2015
"12970",1284,"maiden",109,"1","130","0",2016
"12971",1284,"maiden",109,"1","130","0",2017
"12972",1284,"maiden",109,"1","130","0",2018
"12973",1284,"maiden",109,"1","130","0",2019
"12974",1285,"maiden",161,"NULL",NA,"NULL",2007
"12975",1285,"maiden",161,"NULL",NA,"NULL",2008
"12976",1285,"maiden",161,"NULL",NA,"NULL",2009
"12977",1285,"maiden",161,"NULL",NA,"NULL",2010
"12978",1285,"maiden",161,"NULL",NA,"NULL",2011
"12979",1285,"maiden",161,"NULL",NA,"NULL",2012
"12980",1285,"maiden",161,"NULL",NA,"NULL",2013
"12981",1285,"maiden",161,"NULL",NA,"NULL",2014
"12982",1285,"maiden",161,"NULL",NA,"NULL",2015
"12983",1285,"maiden",176,"1","130","0",2016
"12984",1285,"maiden",176,"1","130","0",2017
"12985",1285,"maiden",176,"1","130","0",2018
"12986",1285,"maiden",176,"1","130","0",2019
"12987",1286,"maiden",124,"NULL",NA,"NULL",2007
"12988",1286,"maiden",124,"NULL",NA,"NULL",2008
"12989",1286,"maiden",124,"NULL",NA,"NULL",2009
"12990",1286,"maiden",124,"NULL",NA,"NULL",2010
"12991",1286,"maiden",124,"NULL",NA,"NULL",2011
"12992",1286,"maiden",124,"NULL",NA,"NULL",2012
"12993",1286,"maiden",124,"NULL",NA,"NULL",2013
"12994",1286,"maiden",124,"NULL",NA,"NULL",2014
"12995",1286,"maiden",124,"NULL",NA,"NULL",2015
"12996",1286,"maiden",133,"1","130","0",2016
"12997",1286,"maiden",133,"1","130","0",2017
"12998",1286,"maiden",133,"1","130","0",2018
"12999",1286,"maiden",133,"1","130","0",2019
"13000",1287,"maiden",68,"NULL",NA,"NULL",2007
"13001",1287,"maiden",68,"NULL",NA,"NULL",2008
"13002",1287,"maiden",68,"NULL",NA,"NULL",2009
"13003",1287,"maiden",68,"NULL",NA,"NULL",2010
"13004",1287,"maiden",68,"NULL",NA,"NULL",2011
"13005",1287,"maiden",68,"NULL",NA,"NULL",2012
"13006",1287,"maiden",68,"NULL",NA,"NULL",2013
"13007",1287,"maiden",68,"NULL",NA,"NULL",2014
"13008",1287,"maiden",68,"NULL",NA,"NULL",2015
"13009",1287,"maiden",70,"1","130","0",2016
"13010",1287,"maiden",70,"1","130","0",2017
"13011",1287,"maiden",70,"1","130","0",2018
"13012",1287,"maiden",70,"1","130","0",2019
"13013",1288,"maiden",104,"NULL",NA,"NULL",2007
"13014",1288,"maiden",104,"NULL",NA,"NULL",2008
"13015",1288,"maiden",104,"NULL",NA,"NULL",2009
"13016",1288,"maiden",104,"NULL",NA,"NULL",2010
"13017",1288,"maiden",104,"NULL",NA,"NULL",2011
"13018",1288,"maiden",104,"NULL",NA,"NULL",2012
"13019",1288,"maiden",104,"NULL",NA,"NULL",2013
"13020",1288,"maiden",104,"NULL",NA,"NULL",2014
"13021",1288,"maiden",104,"NULL",NA,"NULL",2015
"13022",1288,"maiden",114,"1","130","0",2016
"13023",1288,"maiden",114,"1","130","0",2017
"13024",1288,"maiden",114,"1","130","0",2018
"13025",1288,"maiden",114,"1","130","0",2019
"13026",1289,"maiden",71,"NULL",NA,"NULL",2007
"13027",1289,"maiden",71,"NULL",NA,"NULL",2008
"13028",1289,"maiden",71,"NULL",NA,"NULL",2009
"13029",1289,"maiden",71,"NULL",NA,"NULL",2010
"13030",1289,"maiden",71,"NULL",NA,"NULL",2011
"13031",1289,"maiden",71,"NULL",NA,"NULL",2012
"13032",1289,"maiden",71,"NULL",NA,"NULL",2013
"13033",1289,"maiden",71,"NULL",NA,"NULL",2014
"13034",1289,"maiden",71,"NULL",NA,"NULL",2015
"13035",1289,"maiden",77,"1","130","0",2016
"13036",1289,"maiden",77,"1","130","0",2017
"13037",1289,"maiden",77,"1","130","0",2018
"13038",1289,"maiden",77,"1","130","0",2019
"13039",1290,"maiden",47,"NULL",NA,"NULL",2007
"13040",1290,"maiden",47,"NULL",NA,"NULL",2008
"13041",1290,"maiden",47,"NULL",NA,"NULL",2009
"13042",1290,"maiden",47,"NULL",NA,"NULL",2010
"13043",1290,"maiden",47,"NULL",NA,"NULL",2011
"13044",1290,"maiden",47,"NULL",NA,"NULL",2012
"13045",1290,"maiden",47,"NULL",NA,"NULL",2013
"13046",1290,"maiden",47,"NULL",NA,"NULL",2014
"13047",1290,"maiden",47,"NULL",NA,"NULL",2015
"13048",1290,"maiden",53,"1","130","0",2016
"13049",1290,"maiden",53,"1","130","0",2017
"13050",1290,"maiden",53,"1","130","0",2018
"13051",1290,"maiden",53,"1","130","0",2019
"13052",1291,"maiden",107,"NULL",NA,"NULL",2007
"13053",1291,"maiden",107,"NULL",NA,"NULL",2008
"13054",1291,"maiden",107,"NULL",NA,"NULL",2009
"13055",1291,"maiden",107,"NULL",NA,"NULL",2010
"13056",1291,"maiden",107,"NULL",NA,"NULL",2011
"13057",1291,"maiden",107,"NULL",NA,"NULL",2012
"13058",1291,"maiden",107,"NULL",NA,"NULL",2013
"13059",1291,"maiden",107,"NULL",NA,"NULL",2014
"13060",1291,"maiden",107,"NULL",NA,"NULL",2015
"13061",1291,"maiden",120,"1","130","0",2016
"13062",1291,"maiden",120,"1","130","0",2017
"13063",1291,"maiden",120,"1","130","0",2018
"13064",1291,"maiden",120,"1","130","0",2019
"13065",1292,"maiden",136,"NULL",NA,"NULL",2007
"13066",1292,"maiden",136,"NULL",NA,"NULL",2008
"13067",1292,"maiden",136,"NULL",NA,"NULL",2009
"13068",1292,"maiden",136,"NULL",NA,"NULL",2010
"13069",1292,"maiden",136,"NULL",NA,"NULL",2011
"13070",1292,"maiden",136,"NULL",NA,"NULL",2012
"13071",1292,"maiden",136,"NULL",NA,"NULL",2013
"13072",1292,"maiden",136,"NULL",NA,"NULL",2014
"13073",1292,"maiden",136,"NULL",NA,"NULL",2015
"13074",1292,"maiden",142,"1","130","0",2016
"13075",1292,"maiden",142,"1","130","0",2017
