"","VisitID","TreeID","Score","Date","Year","TreeForm","Girth_cm","JulianDate"
"31518",44166,438,3,"2011-04-10",2011,"maiden",87,100
"31519",44167,438,3,"2011-04-16",2011,"maiden",87,106
"31520",44168,438,4,"2011-04-20",2011,"maiden",87,110
"31521",44169,438,4,"2011-04-22",2011,"maiden",87,112
"31522",44170,438,5,"2011-04-26",2011,"maiden",87,116
"31523",44171,438,6,"2011-05-10",2011,"maiden",87,130
"31524",44172,438,6,"2011-05-18",2011,"maiden",87,138
"31525",44173,439,0,"2013-04-27",2013,"maiden",167,117
"31526",44174,439,2,"2013-04-29",2013,"maiden",167,119
"31527",44175,439,2,"2013-05-01",2013,"maiden",167,121
"31528",44176,439,3,"2013-05-03",2013,"maiden",167,123
"31529",44177,439,3,"2013-05-05",2013,"maiden",167,125
"31530",44178,439,4,"2013-05-09",2013,"maiden",167,129
"31531",44179,439,5,"2013-05-15",2013,"maiden",167,135
"31532",44180,439,6,"2013-05-31",2013,"maiden",167,151
"31533",44181,439,6,"2013-06-08",2013,"maiden",167,159
"31534",44182,439,0,"2008-04-01",2008,"maiden",167,92
"31535",44183,439,1,"2008-04-09",2008,"maiden",167,100
"31536",44184,439,2,"2008-04-21",2008,"maiden",167,112
"31537",44185,439,3,"2008-04-25",2008,"maiden",167,116
"31538",44186,439,3,"2008-04-29",2008,"maiden",167,120
"31539",44187,439,4,"2008-05-01",2008,"maiden",167,122
"31540",44188,439,4,"2008-05-05",2008,"maiden",167,126
"31541",44189,439,5,"2008-05-07",2008,"maiden",167,128
"31542",44190,439,6,"2008-05-21",2008,"maiden",167,142
"31543",44191,439,1,"2011-04-04",2011,"maiden",167,94
"31544",44192,439,2,"2011-04-06",2011,"maiden",167,96
"31545",44193,439,3,"2011-04-12",2011,"maiden",167,102
"31546",44194,439,3,"2011-04-16",2011,"maiden",167,106
"31547",44195,439,4,"2011-04-20",2011,"maiden",167,110
"31548",44196,439,4,"2011-04-22",2011,"maiden",167,112
"31549",44197,439,6,"2011-05-12",2011,"maiden",167,132
"31550",44198,439,6,"2011-05-18",2011,"maiden",167,138
"31551",44199,440,0,"2013-04-27",2013,"maiden",130,117
"31552",44200,440,1,"2013-04-29",2013,"maiden",130,119
"31553",44201,440,2,"2013-04-23",2013,"maiden",130,113
"31554",44202,440,2,"2013-05-01",2013,"maiden",130,121
"31555",44203,440,3,"2013-05-03",2013,"maiden",130,123
"31556",44204,440,3,"2013-05-05",2013,"maiden",130,125
"31557",44205,440,4,"2013-05-07",2013,"maiden",130,127
"31558",44206,440,4,"2013-05-09",2013,"maiden",130,129
"31559",44207,440,5,"2013-05-13",2013,"maiden",130,133
"31560",44208,440,5,"2013-05-15",2013,"maiden",130,135
"31561",44209,440,6,"2013-06-06",2013,"maiden",130,157
"31562",44210,440,6,"2013-06-10",2013,"maiden",130,161
"31563",44211,440,0,"2008-04-01",2008,"maiden",130,92
"31564",44212,440,1,"2008-04-05",2008,"maiden",130,96
"31565",44213,440,2,"2008-04-09",2008,"maiden",130,100
"31566",44214,440,2,"2008-04-21",2008,"maiden",130,112
"31567",44215,440,3,"2008-04-25",2008,"maiden",130,116
"31568",44216,440,4,"2008-04-27",2008,"maiden",130,118
"31569",44217,440,4,"2008-05-05",2008,"maiden",130,126
"31570",44218,440,5,"2008-05-09",2008,"maiden",130,130
"31571",44219,440,6,"2008-05-17",2008,"maiden",130,138
"31572",44220,440,1,"2011-04-04",2011,"maiden",130,94
"31573",44221,440,2,"2011-04-06",2011,"maiden",130,96
"31574",44222,440,2,"2011-04-08",2011,"maiden",130,98
"31575",44223,440,3,"2011-04-10",2011,"maiden",130,100
"31576",44224,440,4,"2011-04-14",2011,"maiden",130,104
"31577",44225,440,4,"2011-04-20",2011,"maiden",130,110
"31578",44226,440,5,"2011-04-26",2011,"maiden",130,116
"31579",44227,440,6,"2011-05-10",2011,"maiden",130,130
"31580",44228,440,6,"2011-05-14",2011,"maiden",130,134
"31581",44276,443,0,"2013-04-27",2013,"maiden",146,117
"31582",44277,443,2,"2013-05-01",2013,"maiden",146,121
"31583",44278,443,3,"2013-05-03",2013,"maiden",146,123
"31584",44279,443,3,"2013-05-05",2013,"maiden",146,125
"31585",44280,443,4,"2013-05-07",2013,"maiden",146,127
"31586",44281,443,4,"2013-05-09",2013,"maiden",146,129
"31587",44282,443,5,"2013-05-17",2013,"maiden",146,137
"31588",44283,443,5,"2013-05-25",2013,"maiden",146,145
"31589",44284,443,6,"2013-06-04",2013,"maiden",146,155
"31590",44285,443,6,"2013-06-12",2013,"maiden",146,163
"31591",44286,443,0,"2008-04-01",2008,"maiden",146,92
"31592",44287,443,1,"2008-04-07",2008,"maiden",146,98
"31593",44288,443,1,"2008-04-09",2008,"maiden",146,100
"31594",44289,443,2,"2008-04-21",2008,"maiden",146,112
"31595",44290,443,3,"2008-04-25",2008,"maiden",146,116
"31596",44291,443,3,"2008-04-27",2008,"maiden",146,118
"31597",44292,443,4,"2008-04-29",2008,"maiden",146,120
"31598",44293,443,4,"2008-05-05",2008,"maiden",146,126
"31599",44294,443,6,"2008-05-19",2008,"maiden",146,140
"31600",44295,443,1,"2011-04-06",2011,"maiden",146,96
"31601",44296,443,2,"2011-04-08",2011,"maiden",146,98
"31602",44297,443,3,"2011-04-10",2011,"maiden",146,100
"31603",44298,443,3,"2011-04-14",2011,"maiden",146,104
"31604",44299,443,4,"2011-04-18",2011,"maiden",146,108
"31605",44300,443,4,"2011-04-22",2011,"maiden",146,112
"31606",44301,443,6,"2011-05-10",2011,"maiden",146,130
"31607",44302,443,6,"2011-05-16",2011,"maiden",146,136
"31608",44303,444,0,"2013-04-27",2013,"multistem",88,117
"31609",44304,444,1,"2013-04-29",2013,"multistem",88,119
"31610",44305,444,2,"2013-05-03",2013,"multistem",88,123
"31611",44306,444,3,"2013-05-05",2013,"multistem",88,125
"31612",44307,444,3,"2013-05-07",2013,"multistem",88,127
"31613",44308,444,4,"2013-05-11",2013,"multistem",88,131
"31614",44309,444,4,"2013-05-13",2013,"multistem",88,133
"31615",44310,444,5,"2013-05-17",2013,"multistem",88,137
"31616",44311,444,5,"2013-05-15",2013,"multistem",88,135
"31617",44312,444,6,"2013-06-06",2013,"multistem",88,157
"31618",44313,444,6,"2013-06-10",2013,"multistem",88,161
"31619",44314,444,0,"2008-04-01",2008,"multistem",88,92
"31620",44315,444,1,"2008-04-09",2008,"multistem",88,100
"31621",44316,444,2,"2008-04-21",2008,"multistem",88,112
"31622",44317,444,2,"2008-04-27",2008,"multistem",88,118
"31623",44318,444,3,"2008-04-29",2008,"multistem",88,120
"31624",44319,444,4,"2008-05-05",2008,"multistem",88,126
"31625",44320,444,5,"2008-05-09",2008,"multistem",88,130
"31626",44321,444,6,"2008-05-21",2008,"multistem",88,142
"31627",44322,444,1,"2009-03-30",2009,"multistem",88,89
"31628",44323,444,1,"2009-04-02",2009,"multistem",88,92
"31629",44324,444,2,"2009-04-08",2009,"multistem",88,98
"31630",44325,444,3,"2009-04-16",2009,"multistem",88,106
"31631",44326,444,3,"2009-04-18",2009,"multistem",88,108
"31632",44327,444,4,"2009-04-22",2009,"multistem",88,112
"31633",44328,444,4,"2009-04-28",2009,"multistem",88,118
"31634",44329,444,5,"2009-05-14",2009,"multistem",88,134
"31635",44330,444,6,"2009-05-28",2009,"multistem",88,148
"31636",44331,444,6,"2009-06-05",2009,"multistem",88,156
"31637",44332,444,1,"2010-04-11",2010,"multistem",88,101
"31638",44333,444,1,"2010-04-21",2010,"multistem",88,111
"31639",44334,444,2,"2010-04-25",2010,"multistem",88,115
"31640",44335,444,3,"2010-05-01",2010,"multistem",88,121
"31641",44336,444,4,"2010-05-05",2010,"multistem",88,125
"31642",44337,444,4,"2010-05-09",2010,"multistem",88,129
"31643",44338,444,5,"2010-05-21",2010,"multistem",88,141
"31644",44339,444,5,"2010-05-23",2010,"multistem",88,143
"31645",44340,444,6,"2010-06-04",2010,"multistem",88,155
"31646",44341,444,2,"2011-04-08",2011,"multistem",88,98
"31647",44342,444,2,"2011-04-10",2011,"multistem",88,100
"31648",44343,444,3,"2011-04-18",2011,"multistem",88,108
"31649",44344,444,3,"2011-04-20",2011,"multistem",88,110
"31650",44345,444,4,"2011-04-22",2011,"multistem",88,112
"31651",44346,444,4,"2011-04-24",2011,"multistem",88,114
"31652",44347,444,5,"2011-04-26",2011,"multistem",88,116
"31653",44348,444,5,"2011-04-28",2011,"multistem",88,118
"31654",44349,444,6,"2011-05-06",2011,"multistem",88,126
"31655",44350,444,6,"2011-05-12",2011,"multistem",88,132
"31656",44351,444,2,"2012-03-28",2012,"multistem",88,88
"31657",44352,444,2,"2012-04-04",2012,"multistem",88,95
"31658",44353,444,3,"2012-04-12",2012,"multistem",88,103
"31659",44354,444,3,"2012-04-28",2012,"multistem",88,119
"31660",44355,444,4,"2012-05-06",2012,"multistem",88,127
"31661",44356,444,4,"2012-05-16",2012,"multistem",88,137
"31662",44357,444,5,"2012-05-12",2012,"multistem",88,133
"31663",44358,444,5,"2012-05-20",2012,"multistem",88,141
"31664",44359,444,6,"2012-06-11",2012,"multistem",88,163
"31665",44360,445,0,"2013-04-27",2013,"multistem",174,117
"31666",44361,445,2,"2013-04-29",2013,"multistem",174,119
"31667",44362,445,3,"2013-05-03",2013,"multistem",174,123
"31668",44363,445,3,"2013-05-07",2013,"multistem",174,127
"31669",44364,445,4,"2013-05-09",2013,"multistem",174,129
"31670",44365,445,4,"2013-05-11",2013,"multistem",174,131
"31671",44366,445,5,"2013-05-13",2013,"multistem",174,133
"31672",44367,445,5,"2013-05-15",2013,"multistem",174,135
"31673",44368,445,6,"2013-06-06",2013,"multistem",174,157
"31674",44369,445,6,"2013-06-08",2013,"multistem",174,159
"31675",44370,445,0,"2008-04-01",2008,"multistem",174,92
"31676",44371,445,1,"2008-04-03",2008,"multistem",174,94
"31677",44372,445,1,"2008-04-07",2008,"multistem",174,98
"31678",44373,445,3,"2008-04-25",2008,"multistem",174,116
"31679",44374,445,3,"2008-04-27",2008,"multistem",174,118
"31680",44375,445,4,"2008-05-05",2008,"multistem",174,126
"31681",44376,445,5,"2008-05-07",2008,"multistem",174,128
"31682",44377,445,6,"2008-05-17",2008,"multistem",174,138
"31683",44378,445,1,"2009-03-30",2009,"multistem",174,89
"31684",44379,445,2,"2009-04-14",2009,"multistem",174,104
"31685",44380,445,3,"2009-04-18",2009,"multistem",174,108
"31686",44381,445,4,"2009-04-26",2009,"multistem",174,116
"31687",44382,445,5,"2009-05-06",2009,"multistem",174,126
"31688",44383,445,5,"2009-05-14",2009,"multistem",174,134
"31689",44384,445,6,"2009-05-18",2009,"multistem",174,138
"31690",44385,445,6,"2009-05-28",2009,"multistem",174,148
"31691",44386,445,1,"2010-04-07",2010,"multistem",174,97
"31692",44387,445,2,"2010-04-21",2010,"multistem",174,111
"31693",44388,445,3,"2010-04-25",2010,"multistem",174,115
"31694",44389,445,3,"2010-04-27",2010,"multistem",174,117
"31695",44390,445,4,"2010-05-05",2010,"multistem",174,125
"31696",44391,445,4,"2010-05-09",2010,"multistem",174,129
"31697",44392,445,6,"2010-05-31",2010,"multistem",174,151
"31698",44393,445,1,"2011-04-06",2011,"multistem",174,96
"31699",44394,445,2,"2011-04-08",2011,"multistem",174,98
"31700",44395,445,2,"2011-04-10",2011,"multistem",174,100
"31701",44396,445,3,"2011-04-12",2011,"multistem",174,102
"31702",44397,445,3,"2011-04-16",2011,"multistem",174,106
"31703",44398,445,4,"2011-04-20",2011,"multistem",174,110
"31704",44399,445,4,"2011-04-22",2011,"multistem",174,112
"31705",44400,445,5,"2011-04-26",2011,"multistem",174,116
"31706",44401,445,6,"2011-05-10",2011,"multistem",174,130
"31707",44402,445,6,"2011-05-12",2011,"multistem",174,132
"31708",44403,445,2,"2012-03-30",2012,"multistem",174,90
"31709",44404,445,3,"2012-04-16",2012,"multistem",174,107
"31710",44405,445,3,"2012-04-24",2012,"multistem",174,115
"31711",44406,445,4,"2012-04-26",2012,"multistem",174,117
"31712",44407,445,4,"2012-05-10",2012,"multistem",174,131
"31713",44408,445,5,"2012-05-10",2012,"multistem",174,131
"31714",44409,445,5,"2012-05-20",2012,"multistem",174,141
"31715",44410,445,6,"2012-05-30",2012,"multistem",174,151
"31716",44411,445,6,"2012-06-11",2012,"multistem",174,163
"31717",44412,446,0,"2013-04-27",2013,"maiden",94,117
"31718",44413,446,1,"2013-04-23",2013,"maiden",94,113
"31719",44414,446,2,"2013-05-01",2013,"maiden",94,121
"31720",44415,446,2,"2013-04-29",2013,"maiden",94,119
"31721",44416,446,3,"2013-05-05",2013,"maiden",94,125
"31722",44417,446,3,"2013-05-07",2013,"maiden",94,127
"31723",44418,446,4,"2013-05-09",2013,"maiden",94,129
"31724",44419,446,5,"2013-05-13",2013,"maiden",94,133
"31725",44420,446,5,"2013-05-15",2013,"maiden",94,135
"31726",44421,446,6,"2013-06-04",2013,"maiden",94,155
"31727",44422,446,6,"2013-06-14",2013,"maiden",94,165
"31728",44423,446,0,"2008-04-01",2008,"maiden",94,92
"31729",44424,446,3,"2008-04-27",2008,"maiden",94,118
"31730",44425,446,4,"2008-05-05",2008,"maiden",94,126
"31731",44426,446,4,"2008-05-09",2008,"maiden",94,130
"31732",44427,446,5,"2008-05-11",2008,"maiden",94,132
"31733",44428,446,6,"2008-05-21",2008,"maiden",94,142
"31734",44429,446,1,"2011-04-08",2011,"maiden",94,98
"31735",44430,446,2,"2011-04-12",2011,"maiden",94,102
"31736",44431,446,3,"2011-04-14",2011,"maiden",94,104
"31737",44432,446,3,"2011-04-18",2011,"maiden",94,108
"31738",44433,446,4,"2011-04-20",2011,"maiden",94,110
"31739",44434,446,4,"2011-04-22",2011,"maiden",94,112
"31740",44435,446,5,"2011-04-26",2011,"maiden",94,116
"31741",44436,446,6,"2011-05-12",2011,"maiden",94,132
"31742",44437,446,6,"2011-05-16",2011,"maiden",94,136
"31743",44438,447,1,"2013-04-23",2013,"maiden",118,113
"31744",44439,447,2,"2013-04-25",2013,"maiden",118,115
"31745",44440,447,2,"2013-04-27",2013,"maiden",118,117
"31746",44441,447,3,"2013-05-01",2013,"maiden",118,121
"31747",44442,447,3,"2013-05-03",2013,"maiden",118,123
"31748",44443,447,4,"2013-05-05",2013,"maiden",118,125
"31749",44444,447,4,"2013-05-07",2013,"maiden",118,127
"31750",44445,447,5,"2013-05-11",2013,"maiden",118,131
"31751",44446,447,5,"2013-05-13",2013,"maiden",118,133
"31752",44447,447,6,"2013-06-06",2013,"maiden",118,157
"31753",44448,447,0,"2008-04-01",2008,"maiden",118,92
"31754",44449,447,1,"2008-04-03",2008,"maiden",118,94
"31755",44450,447,1,"2008-04-11",2008,"maiden",118,102
"31756",44451,447,3,"2008-04-21",2008,"maiden",118,112
"31757",44452,447,3,"2008-04-25",2008,"maiden",118,116
"31758",44453,447,4,"2008-05-03",2008,"maiden",118,124
"31759",44454,447,4,"2008-05-05",2008,"maiden",118,126
"31760",44455,447,5,"2008-05-07",2008,"maiden",118,128
"31761",44456,447,6,"2008-05-17",2008,"maiden",118,138
"31762",44457,447,1,"2011-03-30",2011,"maiden",118,89
"31763",44458,447,2,"2011-04-06",2011,"maiden",118,96
"31764",44459,447,3,"2011-04-08",2011,"maiden",118,98
"31765",44460,447,4,"2011-04-12",2011,"maiden",118,102
"31766",44461,447,4,"2011-04-16",2011,"maiden",118,106
"31767",44462,447,5,"2011-04-26",2011,"maiden",118,116
"31768",44463,447,6,"2011-05-04",2011,"maiden",118,124
"31769",44464,447,6,"2011-05-14",2011,"maiden",118,134
"31770",44469,452,0,"2008-04-02",2008,"maiden",44,93
"31771",44470,452,1,"2008-04-24",2008,"maiden",44,115
"31772",44471,452,2,"2008-04-26",2008,"maiden",44,117
"31773",44472,452,3,"2008-04-28",2008,"maiden",44,119
"31774",44473,452,3,"2008-05-06",2008,"maiden",44,127
"31775",44474,452,4,"2008-05-08",2008,"maiden",44,129
"31776",44475,452,5,"2008-05-10",2008,"maiden",44,131
"31777",44476,452,6,"2008-05-18",2008,"maiden",44,139
"31778",44477,452,1,"2011-04-03",2011,"maiden",44,93
"31779",44478,452,1,"2011-04-07",2011,"maiden",44,97
"31780",44479,452,2,"2011-04-09",2011,"maiden",44,99
"31781",44480,452,2,"2011-04-11",2011,"maiden",44,101
"31782",44481,452,3,"2011-04-13",2011,"maiden",44,103
"31783",44482,452,3,"2011-04-17",2011,"maiden",44,107
"31784",44483,452,4,"2011-04-21",2011,"maiden",44,111
"31785",44484,452,4,"2011-04-23",2011,"maiden",44,113
"31786",44485,452,5,"2011-04-25",2011,"maiden",44,115
"31787",44486,452,5,"2011-04-27",2011,"maiden",44,117
"31788",44487,452,6,"2011-05-09",2011,"maiden",44,129
"31789",44488,452,1,"2013-04-24",2013,"maiden",44,114
"31790",44489,452,2,"2013-04-26",2013,"maiden",44,116
"31791",44490,452,2,"2013-04-28",2013,"maiden",44,118
"31792",44491,452,3,"2013-05-06",2013,"maiden",44,126
"31793",44492,452,3,"2013-05-08",2013,"maiden",44,128
"31794",44493,452,4,"2013-05-12",2013,"maiden",44,132
"31795",44494,452,4,"2013-05-14",2013,"maiden",44,134
"31796",44495,452,5,"2013-05-22",2013,"maiden",44,142
"31797",44496,452,6,"2013-06-07",2013,"maiden",44,158
"31798",44497,453,1,"2008-04-02",2008,"maiden",325,93
"31799",44498,453,3,"2008-04-04",2008,"maiden",325,95
"31800",44499,453,3,"2008-04-06",2008,"maiden",325,97
"31801",44500,453,4,"2008-04-24",2008,"maiden",325,115
"31802",44501,453,5,"2008-05-08",2008,"maiden",325,129
"31803",44502,453,6,"2008-05-14",2008,"maiden",325,135
"31804",44503,453,1,"2011-03-27",2011,"maiden",325,86
"31805",44504,453,2,"2011-04-03",2011,"maiden",325,93
"31806",44505,453,2,"2011-04-05",2011,"maiden",325,95
"31807",44506,453,3,"2011-04-07",2011,"maiden",325,97
"31808",44507,453,3,"2011-04-09",2011,"maiden",325,99
"31809",44508,453,4,"2011-04-11",2011,"maiden",325,101
"31810",44509,453,4,"2011-04-15",2011,"maiden",325,105
"31811",44510,453,5,"2011-04-21",2011,"maiden",325,111
"31812",44511,453,6,"2011-05-05",2011,"maiden",325,125
"31813",44512,453,6,"2011-05-13",2011,"maiden",325,133
"31814",44513,453,1,"2013-04-24",2013,"maiden",325,114
"31815",44514,453,2,"2013-04-26",2013,"maiden",325,116
"31816",44515,453,3,"2013-04-28",2013,"maiden",325,118
"31817",44516,453,3,"2013-04-30",2013,"maiden",325,120
"31818",44517,453,4,"2013-05-02",2013,"maiden",325,122
"31819",44518,453,4,"2013-05-06",2013,"maiden",325,126
"31820",44519,453,5,"2013-05-14",2013,"maiden",325,134
"31821",44520,453,6,"2013-06-03",2013,"maiden",325,154
"31822",44521,453,6,"2013-06-07",2013,"maiden",325,158
"31823",44522,454,0,"2008-04-02",2008,"maiden",114,93
"31824",44523,454,1,"2008-04-08",2008,"maiden",114,99
"31825",44524,454,1,"2008-04-14",2008,"maiden",114,105
"31826",44525,454,3,"2008-04-16",2008,"maiden",114,107
"31827",44526,454,3,"2008-04-20",2008,"maiden",114,111
"31828",44527,454,4,"2008-05-02",2008,"maiden",114,123
"31829",44528,454,5,"2008-05-06",2008,"maiden",114,127
"31830",44529,454,6,"2008-05-16",2008,"maiden",114,137
"31831",44530,454,1,"2011-04-01",2011,"maiden",114,91
"31832",44531,454,1,"2011-04-05",2011,"maiden",114,95
"31833",44532,454,2,"2011-04-07",2011,"maiden",114,97
"31834",44533,454,2,"2011-04-09",2011,"maiden",114,99
"31835",44534,454,3,"2011-04-11",2011,"maiden",114,101
"31836",44535,454,4,"2011-04-13",2011,"maiden",114,103
"31837",44536,454,4,"2011-04-19",2011,"maiden",114,109
"31838",44537,454,5,"2011-04-21",2011,"maiden",114,111
"31839",44538,454,5,"2011-04-23",2011,"maiden",114,113
"31840",44539,454,6,"2011-05-03",2011,"maiden",114,123
"31841",44540,454,6,"2011-05-11",2011,"maiden",114,131
"31842",44541,454,2,"2013-04-24",2013,"maiden",114,114
"31843",44542,454,3,"2013-05-02",2013,"maiden",114,122
"31844",44543,454,4,"2013-05-06",2013,"maiden",114,126
"31845",44544,454,4,"2013-05-08",2013,"maiden",114,128
"31846",44545,454,5,"2013-05-16",2013,"maiden",114,136
"31847",44546,454,5,"2013-05-22",2013,"maiden",114,142
"31848",44547,454,6,"2013-06-05",2013,"maiden",114,156
"31849",44548,455,0,"2008-04-02",2008,"maiden",154,93
"31850",44549,455,1,"2008-04-12",2008,"maiden",154,103
"31851",44550,455,3,"2008-04-18",2008,"maiden",154,109
"31852",44551,455,3,"2008-04-28",2008,"maiden",154,119
"31853",44552,455,4,"2008-05-02",2008,"maiden",154,123
"31854",44553,455,6,"2008-05-18",2008,"maiden",154,139
"31855",44554,455,3,"2011-04-09",2011,"maiden",154,99
"31856",44555,455,4,"2011-04-15",2011,"maiden",154,105
"31857",44556,455,4,"2011-04-21",2011,"maiden",154,111
"31858",44557,455,6,"2011-05-09",2011,"maiden",154,129
"31859",44558,455,6,"2011-05-15",2011,"maiden",154,135
"31860",44559,455,0,"2013-04-24",2013,"maiden",154,114
"31861",44560,455,2,"2013-04-30",2013,"maiden",154,120
"31862",44561,455,4,"2013-05-24",2013,"maiden",154,144
"31863",44562,455,6,"2013-06-11",2013,"maiden",154,162
"31864",44574,458,0,"2013-04-24",2013,"maiden",243,114
"31865",44575,458,1,"2013-04-26",2013,"maiden",243,116
"31866",44576,458,2,"2013-04-28",2013,"maiden",243,118
"31867",44577,458,3,"2013-05-02",2013,"maiden",243,122
"31868",44578,458,4,"2013-05-06",2013,"maiden",243,126
"31869",44579,458,4,"2013-05-08",2013,"maiden",243,128
"31870",44580,458,5,"2013-05-20",2013,"maiden",243,140
"31871",44581,458,6,"2013-06-05",2013,"maiden",243,156
"31872",44582,458,1,"2008-04-02",2008,"maiden",243,93
"31873",44583,458,2,"2008-04-04",2008,"maiden",243,95
"31874",44584,458,3,"2008-04-12",2008,"maiden",243,103
"31875",44585,458,3,"2008-04-18",2008,"maiden",243,109
"31876",44586,458,4,"2008-04-26",2008,"maiden",243,117
"31877",44587,458,4,"2008-05-02",2008,"maiden",243,123
"31878",44588,458,6,"2008-05-18",2008,"maiden",243,139
"31879",44589,458,1,"2011-03-29",2011,"maiden",243,88
"31880",44590,458,2,"2011-04-07",2011,"maiden",243,97
"31881",44591,458,3,"2011-04-09",2011,"maiden",243,99
"31882",44592,458,4,"2011-04-15",2011,"maiden",243,105
"31883",44593,458,4,"2011-04-21",2011,"maiden",243,111
"31884",44594,458,6,"2011-05-05",2011,"maiden",243,125
"31885",44595,458,6,"2011-05-11",2011,"maiden",243,131
"31886",44597,460,0,"2008-04-02",2008,"maiden",85,93
"31887",44598,460,1,"2008-04-04",2008,"maiden",85,95
"31888",44599,460,2,"2008-04-12",2008,"maiden",85,103
"31889",44600,460,2,"2008-04-14",2008,"maiden",85,105
"31890",44601,460,3,"2008-04-20",2008,"maiden",85,111
"31891",44602,460,3,"2008-04-26",2008,"maiden",85,117
"31892",44603,460,4,"2008-04-28",2008,"maiden",85,119
"31893",44604,460,4,"2008-05-02",2008,"maiden",85,123
"31894",44605,460,6,"2008-05-16",2008,"maiden",85,137
"31895",44606,460,1,"2009-03-28",2009,"maiden",85,87
"31896",44607,460,2,"2009-04-02",2009,"maiden",85,92
"31897",44608,460,3,"2009-04-10",2009,"maiden",85,100
"31898",44609,460,4,"2009-04-20",2009,"maiden",85,110
"31899",44610,460,5,"2009-05-02",2009,"maiden",85,122
"31900",44611,460,6,"2009-05-18",2009,"maiden",85,138
"31901",44612,460,6,"2009-06-01",2009,"maiden",85,152
"31902",44613,460,1,"2010-04-13",2010,"maiden",85,103
"31903",44614,460,1,"2010-04-17",2010,"maiden",85,107
"31904",44615,460,2,"2010-04-19",2010,"maiden",85,109
"31905",44616,460,2,"2010-04-21",2010,"maiden",85,111
"31906",44617,460,3,"2010-04-23",2010,"maiden",85,113
"31907",44618,460,4,"2010-04-27",2010,"maiden",85,117
"31908",44619,460,4,"2010-05-03",2010,"maiden",85,123
"31909",44620,460,6,"2010-05-25",2010,"maiden",85,145
"31910",44621,460,6,"2010-05-29",2010,"maiden",85,149
"31911",44622,460,1,"2011-03-29",2011,"maiden",85,88
"31912",44623,460,2,"2011-04-07",2011,"maiden",85,97
"31913",44624,460,3,"2011-04-09",2011,"maiden",85,99
"31914",44625,460,3,"2011-04-11",2011,"maiden",85,101
"31915",44626,460,4,"2011-04-13",2011,"maiden",85,103
"31916",44627,460,4,"2011-04-15",2011,"maiden",85,105
"31917",44628,460,5,"2011-04-21",2011,"maiden",85,111
"31918",44629,460,5,"2011-04-23",2011,"maiden",85,113
"31919",44630,460,6,"2011-05-05",2011,"maiden",85,125
"31920",44631,460,6,"2011-05-09",2011,"maiden",85,129
"31921",44632,460,2,"2012-04-02",2012,"maiden",85,93
"31922",44633,460,3,"2012-04-14",2012,"maiden",85,105
"31923",44634,460,4,"2012-04-22",2012,"maiden",85,113
"31924",44635,460,4,"2012-04-30",2012,"maiden",85,121
"31925",44636,460,5,"2012-05-12",2012,"maiden",85,133
"31926",44637,460,5,"2012-05-22",2012,"maiden",85,143
"31927",44638,460,6,"2012-05-30",2012,"maiden",85,151
"31928",44639,460,6,"2012-06-11",2012,"maiden",85,163
"31929",44640,460,2,"2013-04-24",2013,"maiden",85,114
"31930",44641,460,2,"2013-04-28",2013,"maiden",85,118
"31931",44642,460,3,"2013-04-30",2013,"maiden",85,120
"31932",44643,460,3,"2013-05-02",2013,"maiden",85,122
"31933",44644,460,4,"2013-05-06",2013,"maiden",85,126
"31934",44645,460,4,"2013-05-08",2013,"maiden",85,128
"31935",44646,460,6,"2013-06-05",2013,"maiden",85,156
"31936",44647,460,6,"2013-06-09",2013,"maiden",85,160
"31937",44648,461,0,"2008-04-02",2008,"maiden",101,93
"31938",44649,461,1,"2008-04-04",2008,"maiden",101,95
"31939",44650,461,2,"2008-04-20",2008,"maiden",101,111
"31940",44651,461,3,"2008-04-24",2008,"maiden",101,115
"31941",44652,461,3,"2008-04-26",2008,"maiden",101,117
"31942",44653,461,4,"2008-05-02",2008,"maiden",101,123
"31943",44654,461,4,"2008-05-08",2008,"maiden",101,129
"31944",44655,461,6,"2008-05-18",2008,"maiden",101,139
"31945",44656,461,1,"2011-04-03",2011,"maiden",101,93
"31946",44657,461,2,"2011-04-07",2011,"maiden",101,97
"31947",44658,461,2,"2011-04-09",2011,"maiden",101,99
"31948",44659,461,3,"2011-04-11",2011,"maiden",101,101
"31949",44660,461,4,"2011-04-15",2011,"maiden",101,105
"31950",44661,461,4,"2011-04-19",2011,"maiden",101,109
"31951",44662,461,5,"2011-04-21",2011,"maiden",101,111
"31952",44663,461,5,"2011-04-23",2011,"maiden",101,113
"31953",44664,461,6,"2011-05-05",2011,"maiden",101,125
"31954",44665,461,6,"2011-05-09",2011,"maiden",101,129
"31955",44666,461,0,"2013-04-24",2013,"maiden",101,114
"31956",44667,461,1,"2013-04-26",2013,"maiden",101,116
"31957",44668,461,2,"2013-04-28",2013,"maiden",101,118
"31958",44669,461,2,"2013-04-30",2013,"maiden",101,120
"31959",44670,461,3,"2013-05-02",2013,"maiden",101,122
"31960",44671,461,3,"2013-05-04",2013,"maiden",101,124
"31961",44672,461,4,"2013-05-06",2013,"maiden",101,126
"31962",44673,461,4,"2013-05-08",2013,"maiden",101,128
"31963",44674,461,5,"2013-05-18",2013,"maiden",101,138
"31964",44675,461,5,"2013-05-20",2013,"maiden",101,140
"31965",44676,461,6,"2013-06-05",2013,"maiden",101,156
"31966",44677,461,6,"2013-06-07",2013,"maiden",101,158
"31967",44678,462,1,"2008-04-02",2008,"maiden",92,93
