"VisitID","TreeID","Score","Date","Year","TreeForm","Girth_cm"
49846,"664","<2","2013-04-25",2013,"maiden",98
49847,"664",">2","2013-04-27",2013,"maiden",98
49848,"664","<3","2013-05-03",2013,"maiden",98
49849,"664",">3","2013-05-07",2013,"maiden",98
49850,"664",">4","2013-05-09",2013,"maiden",98
49851,"664","<6","2013-06-02",2013,"maiden",98
49852,"664",">6","2013-06-12",2013,"maiden",98
49853,"664","0","2008-03-31",2008,"maiden",98
49854,"664",">1","2008-04-05",2008,"maiden",98
49855,"664","<3","2008-04-21",2008,"maiden",98
49856,"664",">3","2008-04-25",2008,"maiden",98
49857,"664","<4","2008-05-01",2008,"maiden",98
49858,"664",">4","2008-05-07",2008,"maiden",98
49859,"664","<5","2008-05-09",2008,"maiden",98
49860,"664","<6","2008-05-17",2008,"maiden",98
49861,"664","<1","2011-04-02",2011,"maiden",98
49862,"664","<2","2011-04-06",2011,"maiden",98
49863,"664","<3","2011-04-08",2011,"maiden",98
49864,"664",">3","2011-04-12",2011,"maiden",98
49865,"664","<4","2011-04-16",2011,"maiden",98
49866,"664",">4","2011-04-20",2011,"maiden",98
49867,"664","<6","2011-05-04",2011,"maiden",98
49868,"664",">6","2011-05-14",2011,"maiden",98
49869,"665",">1","2013-04-27",2013,"maiden",140
49870,"665","<3","2013-05-01",2013,"maiden",140
49871,"665",">3","2013-05-03",2013,"maiden",140
49872,"665","<4","2013-05-07",2013,"maiden",140
49873,"665",">4","2013-05-09",2013,"maiden",140
49874,"665","<6","2013-06-04",2013,"maiden",140
49875,"665",">6","2013-06-06",2013,"maiden",140
49876,"665","<1","2008-03-31",2008,"maiden",140
49877,"665",">1","2008-04-05",2008,"maiden",140
49878,"665",">3","2008-04-21",2008,"maiden",140
49879,"665","<4","2008-04-25",2008,"maiden",140
49880,"665","<5","2008-05-07",2008,"maiden",140
49881,"665","<6","2008-05-17",2008,"maiden",140
49882,"665","<1","2011-03-26",2011,"maiden",140
49883,"665","<2","2011-04-02",2011,"maiden",140
49884,"665",">2","2011-04-06",2011,"maiden",140
49885,"665","<3","2011-04-08",2011,"maiden",140
49886,"665",">3","2011-04-10",2011,"maiden",140
49887,"665","<4","2011-04-12",2011,"maiden",140
49888,"665",">4","2011-04-18",2011,"maiden",140
49889,"665","<6","2011-04-30",2011,"maiden",140
49890,"665",">6","2011-05-08",2011,"maiden",140
49891,"666",">1","2013-04-27",2013,"maiden",105
49892,"666","<2","2013-05-03",2013,"maiden",105
49893,"666","<3","2013-05-07",2013,"maiden",105
49894,"666","<4","2013-05-09",2013,"maiden",105
49895,"666",">4","2013-05-13",2013,"maiden",105
49896,"666","<6","2013-06-08",2013,"maiden",105
49897,"666",">6","2013-06-12",2013,"maiden",105
49898,"666","0","2008-03-31",2008,"maiden",105
49899,"666",">1","2008-04-21",2008,"maiden",105
49900,"666","<3","2008-04-25",2008,"maiden",105
49901,"666",">3","2008-04-29",2008,"maiden",105
49902,"666","<4","2008-05-05",2008,"maiden",105
49903,"666",">4","2008-05-07",2008,"maiden",105
49904,"666","<6","2008-05-17",2008,"maiden",105
49905,"666","<2","2011-04-06",2011,"maiden",105
49906,"666","<3","2011-04-12",2011,"maiden",105
49907,"666",">3","2011-04-16",2011,"maiden",105
49908,"666","<4","2011-04-20",2011,"maiden",105
49909,"666",">4","2011-04-22",2011,"maiden",105
49910,"666","<6","2011-05-04",2011,"maiden",105
49911,"666",">6","2011-05-12",2011,"maiden",105
49912,"667","<2","2013-04-25",2013,"maiden",122
49913,"667",">2","2013-04-27",2013,"maiden",122
49914,"667",">3","2013-05-03",2013,"maiden",122
49915,"667","<4","2013-05-07",2013,"maiden",122
49916,"667",">4","2013-05-09",2013,"maiden",122
49917,"667",">5","2013-05-23",2013,"maiden",122
49918,"667","<6","2013-06-02",2013,"maiden",122
49919,"667",">6","2013-06-12",2013,"maiden",122
49920,"667","0","2008-03-31",2008,"maiden",122
49921,"667","<1","2008-04-05",2008,"maiden",122
49922,"667",">1","2008-04-19",2008,"maiden",122
49923,"667",">2","2008-04-21",2008,"maiden",122
49924,"667","<3","2008-04-25",2008,"maiden",122
49925,"667",">3","2008-04-29",2008,"maiden",122
49926,"667",">4","2008-05-01",2008,"maiden",122
49927,"667","<6","2008-05-19",2008,"maiden",122
49928,"667","<1","2011-04-06",2011,"maiden",122
49929,"667","<2","2011-04-08",2011,"maiden",122
49930,"667","<3","2011-04-10",2011,"maiden",122
49931,"667",">3","2011-04-12",2011,"maiden",122
49932,"667","<4","2011-04-18",2011,"maiden",122
49933,"667",">4","2011-04-22",2011,"maiden",122
49934,"667","<6","2011-05-04",2011,"maiden",122
49935,"667",">6","2011-05-12",2011,"maiden",122
49936,"668","<2","2013-04-25",2013,"maiden",110
49937,"668",">2","2013-04-27",2013,"maiden",110
49938,"668","<3","2013-05-07",2013,"maiden",110
49939,"668",">3","2013-05-09",2013,"maiden",110
49940,"668","<4","2013-05-11",2013,"maiden",110
49941,"668",">4","2013-05-13",2013,"maiden",110
49942,"668","<6","2013-06-04",2013,"maiden",110
49943,"668",">6","2013-06-12",2013,"maiden",110
49944,"668","0","2008-03-31",2008,"maiden",110
49945,"668","<3","2008-04-27",2008,"maiden",110
49946,"668",">3","2008-05-05",2008,"maiden",110
49947,"668","<4","2008-05-09",2008,"maiden",110
49948,"668","<5","2008-05-11",2008,"maiden",110
49949,"668","<6","2008-05-19",2008,"maiden",110
49950,"668","<1","2011-04-06",2011,"maiden",110
49951,"668",">1","2011-04-08",2011,"maiden",110
49952,"668","<2","2011-04-10",2011,"maiden",110
49953,"668",">2","2011-04-12",2011,"maiden",110
49954,"668","<3","2011-04-14",2011,"maiden",110
49955,"668",">3","2011-04-20",2011,"maiden",110
49956,"668","<4","2011-04-22",2011,"maiden",110
49957,"668",">4","2011-04-24",2011,"maiden",110
49958,"668",">5","2011-04-26",2011,"maiden",110
49959,"668","<6","2011-05-04",2011,"maiden",110
49960,"668",">6","2011-05-08",2011,"maiden",110
49961,"669","<2","2013-04-25",2013,"maiden",117
49962,"669",">2","2013-04-27",2013,"maiden",117
49963,"669","<3","2013-05-01",2013,"maiden",117
49964,"669",">3","2013-05-03",2013,"maiden",117
49965,"669","<4","2013-05-07",2013,"maiden",117
49966,"669",">4","2013-05-09",2013,"maiden",117
49967,"669","<6","2013-06-02",2013,"maiden",117
49968,"669",">6","2013-06-04",2013,"maiden",117
49969,"669","0","2008-03-31",2008,"maiden",117
49970,"669","<1","2008-04-03",2008,"maiden",117
49971,"669",">1","2008-04-05",2008,"maiden",117
49972,"669","<2","2008-04-13",2008,"maiden",117
49973,"669","<3","2008-04-21",2008,"maiden",117
49974,"669",">3","2008-04-25",2008,"maiden",117
49975,"669","<4","2008-05-01",2008,"maiden",117
49976,"669","<5","2008-05-07",2008,"maiden",117
49977,"669","<6","2008-05-17",2008,"maiden",117
49978,"669","<1","2011-04-06",2011,"maiden",117
49979,"669","<2","2011-04-08",2011,"maiden",117
49980,"669","<3","2011-04-10",2011,"maiden",117
49981,"669","<4","2011-04-12",2011,"maiden",117
49982,"669",">4","2011-04-18",2011,"maiden",117
49983,"669","<5","2011-04-22",2011,"maiden",117
49984,"669",">5","2011-04-24",2011,"maiden",117
49985,"669","<6","2011-04-28",2011,"maiden",117
49986,"669",">6","2011-05-06",2011,"maiden",117
49987,"670","<2","2013-05-05",2013,"maiden",72
49988,"670",">3","2013-05-07",2013,"maiden",72
49989,"670",">4","2013-05-13",2013,"maiden",72
49990,"670","<6","2013-06-02",2013,"maiden",72
49991,"670",">6","2013-06-12",2013,"maiden",72
49992,"670","0","2008-03-31",2008,"maiden",72
49993,"670","<1","2008-04-21",2008,"maiden",72
49994,"670","<2","2008-04-05",2008,"maiden",72
49995,"670","<3","2008-04-27",2008,"maiden",72
49996,"670",">3","2008-05-03",2008,"maiden",72
49997,"670","<4","2008-05-05",2008,"maiden",72
49998,"670",">4","2008-05-09",2008,"maiden",72
49999,"670","<6","2008-05-17",2008,"maiden",72
50000,"670","<1","2011-04-06",2011,"maiden",72
50001,"670",">1","2011-04-08",2011,"maiden",72
50002,"670","<2","2011-04-10",2011,"maiden",72
50003,"670","<3","2011-04-12",2011,"maiden",72
50004,"670",">3","2011-04-16",2011,"maiden",72
50005,"670","<4","2011-04-20",2011,"maiden",72
50006,"670",">4","2011-04-22",2011,"maiden",72
50007,"670","<6","2011-04-30",2011,"maiden",72
50008,"670",">6","2011-05-08",2011,"maiden",72
50017,"671",">1","2013-04-29",2013,"maiden",38
50018,"671","<2","2013-05-03",2013,"maiden",38
50019,"671","<4","2013-05-13",2013,"maiden",38
50020,"671",">4","2013-05-17",2013,"maiden",38
50021,"671","<6","2013-06-02",2013,"maiden",38
50022,"671",">6","2013-06-12",2013,"maiden",38
50023,"671","0","2008-03-31",2008,"maiden",38
50024,"671","<2","2008-04-25",2008,"maiden",38
50025,"671","<3","2008-04-27",2008,"maiden",38
50026,"671",">3","2008-05-05",2008,"maiden",38
50027,"671",">4","2008-05-17",2008,"maiden",38
50028,"671","<6","2008-05-23",2008,"maiden",38
50029,"671","<1","2011-04-08",2011,"maiden",38
50030,"671","<2","2011-04-14",2011,"maiden",38
50031,"671","<3","2011-04-18",2011,"maiden",38
50032,"671","<4","2011-04-20",2011,"maiden",38
50033,"671",">4","2011-04-24",2011,"maiden",38
50034,"671","<6","2011-05-08",2011,"maiden",38
50035,"671",">6","2011-05-14",2011,"maiden",38
50036,"672","<2","2013-04-27",2013,"maiden",160
50037,"672","<3","2013-05-03",2013,"maiden",160
50038,"672",">3","2013-05-07",2013,"maiden",160
50039,"672","<4","2013-05-09",2013,"maiden",160
50040,"672",">4","2013-05-11",2013,"maiden",160
50041,"672","<6","2013-06-06",2013,"maiden",160
50042,"672",">6","2013-06-10",2013,"maiden",160
50043,"672","0","2008-03-31",2008,"maiden",160
50044,"672","<1","2008-04-11",2008,"maiden",160
50045,"672",">1","2008-04-13",2008,"maiden",160
50046,"672","<2","2008-04-23",2008,"maiden",160
50047,"672","<3","2008-04-25",2008,"maiden",160
50048,"672",">3","2008-04-29",2008,"maiden",160
50049,"672","<4","2008-05-01",2008,"maiden",160
50050,"672",">4","2008-05-05",2008,"maiden",160
50051,"672","<5","2008-05-07",2008,"maiden",160
50052,"672","<6","2008-05-19",2008,"maiden",160
50053,"672","<2","2011-04-06",2011,"maiden",160
50054,"672","<3","2011-04-10",2011,"maiden",160
50055,"672",">3","2011-04-16",2011,"maiden",160
50056,"672","<4","2011-04-20",2011,"maiden",160
50057,"672",">4","2011-04-22",2011,"maiden",160
50058,"672","<6","2011-05-08",2011,"maiden",160
50059,"672",">6","2011-05-14",2011,"maiden",160
50060,"673",">2","2013-04-25",2013,"maiden",192
50061,"673","<3","2013-05-01",2013,"maiden",192
50062,"673",">3","2013-05-05",2013,"maiden",192
50063,"673",">4","2013-05-07",2013,"maiden",192
50064,"673","<5","2013-05-17",2013,"maiden",192
50065,"673",">5","2013-05-19",2013,"maiden",192
50066,"673","<6","2013-06-02",2013,"maiden",192
50067,"673",">6","2013-06-08",2013,"maiden",192
50068,"673","0","2008-03-31",2008,"maiden",192
50069,"673",">1","2008-04-05",2008,"maiden",192
50070,"673","<2","2008-04-07",2008,"maiden",192
50071,"673","<3","2008-04-21",2008,"maiden",192
50072,"673",">3","2008-04-23",2008,"maiden",192
50073,"673","<4","2008-05-01",2008,"maiden",192
50074,"673",">4","2008-05-05",2008,"maiden",192
50075,"673","<6","2008-05-17",2008,"maiden",192
50076,"673","<2","2011-04-06",2011,"maiden",192
50077,"673","<3","2011-04-08",2011,"maiden",192
50078,"673","<4","2011-04-16",2011,"maiden",192
50079,"673",">4","2011-04-20",2011,"maiden",192
50080,"673","<6","2011-05-08",2011,"maiden",192
50081,"673",">6","2011-05-14",2011,"maiden",192
50082,"674",">2","2013-04-25",2013,"maiden",131
50083,"674","<3","2013-05-01",2013,"maiden",131
50084,"674",">3","2013-05-05",2013,"maiden",131
50085,"674",">4","2013-05-07",2013,"maiden",131
50086,"674","<5","2013-05-15",2013,"maiden",131
50087,"674",">5","2013-05-19",2013,"maiden",131
50088,"674","<6","2013-06-02",2013,"maiden",131
50089,"674",">6","2013-06-06",2013,"maiden",131
50090,"674","0","2008-03-31",2008,"maiden",131
50091,"674","<1","2008-04-05",2008,"maiden",131
50092,"674",">1","2008-04-13",2008,"maiden",131
50093,"674",">2","2008-04-21",2008,"maiden",131
50094,"674","<3","2008-04-25",2008,"maiden",131
50095,"674",">3","2008-04-27",2008,"maiden",131
50096,"674","<4","2008-05-01",2008,"maiden",131
50097,"674",">4","2008-05-05",2008,"maiden",131
50098,"674","<6","2008-05-17",2008,"maiden",131
50099,"674","<1","2011-04-06",2011,"maiden",131
50100,"674","<2","2011-04-08",2011,"maiden",131
50101,"674","<3","2011-04-14",2011,"maiden",131
50102,"674",">3","2011-04-16",2011,"maiden",131
50103,"674","<4","2011-04-20",2011,"maiden",131
50104,"674",">4","2011-04-22",2011,"maiden",131
50105,"674","<6","2011-05-06",2011,"maiden",131
50106,"674",">6","2011-05-14",2011,"maiden",131
50114,"675","<2","2013-04-25",2013,"maiden",145
50115,"675",">2","2013-04-27",2013,"maiden",145
50116,"675","<3","2013-05-07",2013,"maiden",145
50117,"675","<4","2013-05-11",2013,"maiden",145
50118,"675",">4","2013-05-09",2013,"maiden",145
50119,"675","<5","2013-05-13",2013,"maiden",145
50120,"675",">5","2013-05-15",2013,"maiden",145
50121,"675",">6","2013-06-10",2013,"maiden",145
50122,"675","0","2008-03-31",2008,"maiden",145
50123,"675","<1","2008-04-05",2008,"maiden",145
50124,"675",">1","2008-04-23",2008,"maiden",145
50125,"675","<3","2008-04-25",2008,"maiden",145
50126,"675",">3","2008-05-01",2008,"maiden",145
50127,"675","<4","2008-05-05",2008,"maiden",145
50128,"675","<5","2008-05-07",2008,"maiden",145
50129,"675","<6","2008-05-17",2008,"maiden",145
50130,"675","<1","2011-04-04",2011,"maiden",145
50131,"675","<2","2011-04-06",2011,"maiden",145
50132,"675","<3","2011-04-10",2011,"maiden",145
50133,"675",">3","2011-04-16",2011,"maiden",145
50134,"675","<4","2011-04-20",2011,"maiden",145
50135,"675",">4","2011-04-22",2011,"maiden",145
50136,"675","<6","2011-05-08",2011,"maiden",145
50137,"675",">6","2011-05-16",2011,"maiden",145
50138,"676","<2","2013-04-25",2013,"multistem",141
50139,"676",">2","2013-04-27",2013,"multistem",141
50140,"676","<3","2013-05-03",2013,"multistem",141
50141,"676",">3","2013-05-07",2013,"multistem",141
50142,"676",">4","2013-05-09",2013,"multistem",141
50143,"676","<5","2013-05-11",2013,"multistem",141
50144,"676",">5","2013-05-17",2013,"multistem",141
50145,"676",">6","2013-06-10",2013,"multistem",141
50146,"676","0","2008-03-31",2008,"multistem",141
50147,"676","<1","2008-04-07",2008,"multistem",141
50148,"676",">1","2008-04-11",2008,"multistem",141
50149,"676","<2","2008-04-19",2008,"multistem",141
50150,"676","<3","2008-04-23",2008,"multistem",141
50151,"676",">3","2008-04-25",2008,"multistem",141
50152,"676","<4","2008-05-05",2008,"multistem",141
50153,"676","<5","2008-05-09",2008,"multistem",141
50154,"676","<6","2008-05-19",2008,"multistem",141
50155,"676","<1","2011-04-06",2011,"multistem",141
50156,"676","<2","2011-04-08",2011,"multistem",141
50157,"676","<3","2011-04-12",2011,"multistem",141
50158,"676",">3","2011-04-16",2011,"multistem",141
50159,"676","<4","2011-04-22",2011,"multistem",141
50160,"676",">4","2011-04-24",2011,"multistem",141
50161,"676",">5","2011-05-06",2011,"multistem",141
50162,"676","<6","2011-05-12",2011,"multistem",141
50163,"676",">6","2011-05-18",2011,"multistem",141
50169,"677",">1","2013-05-01",2013,"maiden",51
50170,"677",">2","2013-05-07",2013,"maiden",51
50171,"677",">3","2013-05-09",2013,"maiden",51
50172,"677",">4","2013-05-13",2013,"maiden",51
50173,"677",">5","2013-05-17",2013,"maiden",51
50174,"677","<6","2013-06-10",2013,"maiden",51
50175,"677",">6","2013-06-14",2013,"maiden",51
50176,"677","0","2008-03-31",2008,"maiden",51
50177,"677","<1","2008-04-25",2008,"maiden",51
50178,"677","<2","2008-04-27",2008,"maiden",51
50179,"677","<3","2008-05-03",2008,"maiden",51
50180,"677",">3","2008-05-05",2008,"maiden",51
50181,"677","<4","2008-05-11",2008,"maiden",51
50182,"677",">4","2008-05-13",2008,"maiden",51
50183,"677","<6","2008-05-21",2008,"maiden",51
50184,"677","<1","2011-04-08",2011,"maiden",51
50185,"677","<2","2011-04-12",2011,"maiden",51
50186,"677","<3","2011-04-18",2011,"maiden",51
50187,"677","<4","2011-04-24",2011,"maiden",51
50188,"677",">4","2011-04-28",2011,"maiden",51
50189,"677",">5","2011-05-06",2011,"maiden",51
50190,"677","<6","2011-05-10",2011,"maiden",51
50191,"677",">6","2011-05-18",2011,"maiden",51
50192,"678","<2","2013-05-09",2013,"maiden",78
50193,"678","<3","2013-05-15",2013,"maiden",78
50194,"678","<4","2013-05-19",2013,"maiden",78
50195,"678",">4","2013-05-27",2013,"maiden",78
50196,"678","<6","2013-06-10",2013,"maiden",78
50197,"678","0","2008-03-31",2008,"maiden",78
50198,"678","<1","2008-04-21",2008,"maiden",78
50199,"678","<3","2008-05-05",2008,"maiden",78
50200,"678",">3","2008-05-09",2008,"maiden",78
50201,"678","<4","2008-05-11",2008,"maiden",78
50202,"678",">4","2008-05-13",2008,"maiden",78
50203,"678","<6","2008-05-19",2008,"maiden",78
50204,"678","<1","2011-04-08",2011,"maiden",78
50205,"678","<2","2011-04-16",2011,"maiden",78
50206,"678","<3","2011-04-20",2011,"maiden",78
50207,"678",">3","2011-04-22",2011,"maiden",78
50208,"678","<4","2011-04-24",2011,"maiden",78
50209,"678",">4","2011-04-26",2011,"maiden",78
50210,"678","<6","2011-05-06",2011,"maiden",78
50211,"678",">6","2011-05-14",2011,"maiden",78
50212,"679",">2","2013-05-01",2013,"maiden",74
50213,"679","<4","2013-05-09",2013,"maiden",74
50214,"679",">4","2013-05-11",2013,"maiden",74
50215,"679","<6","2013-06-06",2013,"maiden",74
50216,"679",">6","2013-06-10",2013,"maiden",74
50217,"679","0","2008-03-31",2008,"maiden",74
50218,"679","<1","2008-04-07",2008,"maiden",74
50219,"679",">2","2008-04-25",2008,"maiden",74
50220,"679","<3","2008-04-27",2008,"maiden",74
50221,"679",">3","2008-04-29",2008,"maiden",74
50222,"679","<4","2008-05-05",2008,"maiden",74
50223,"679",">4","2008-05-13",2008,"maiden",74
50224,"679","<6","2008-05-19",2008,"maiden",74
50225,"679","<1","2011-04-06",2011,"maiden",74
50226,"679","<2","2011-04-10",2011,"maiden",74
50227,"679","<3","2011-04-12",2011,"maiden",74
50228,"679",">3","2011-04-16",2011,"maiden",74
50229,"679","<4","2011-04-20",2011,"maiden",74
50230,"679",">4","2011-04-22",2011,"maiden",74
50231,"679","<6","2011-05-08",2011,"maiden",74
50232,"679",">6","2011-05-16",2011,"maiden",74
50233,"680",">1","2013-05-01",2013,"maiden",106
50234,"680","<2","2013-05-09",2013,"maiden",106
50235,"680",">3","2013-05-11",2013,"maiden",106
50236,"680","<4","2013-05-19",2013,"maiden",106
50237,"680",">4","2013-05-23",2013,"maiden",106
50238,"680",">5","2013-05-23",2013,"maiden",106
50239,"680",">6","2013-06-12",2013,"maiden",106
50240,"680","0","2008-03-31",2008,"maiden",106
50241,"680","<1","2008-04-21",2008,"maiden",106
50242,"680",">1","2008-04-25",2008,"maiden",106
50243,"680","<3","2008-05-03",2008,"maiden",106
50244,"680",">3","2008-05-07",2008,"maiden",106
50245,"680","<4","2008-05-09",2008,"maiden",106
50246,"680",">4","2008-05-13",2008,"maiden",106
50247,"680","<6","2008-05-19",2008,"maiden",106
50248,"680",">1","2011-04-06",2011,"maiden",106
50249,"680","<2","2011-04-08",2011,"maiden",106
50250,"680","<3","2011-04-10",2011,"maiden",106
50251,"680",">3","2011-04-14",2011,"maiden",106
50252,"680","<4","2011-04-18",2011,"maiden",106
50253,"680","<5","2011-04-26",2011,"maiden",106
50254,"680",">5","2011-05-08",2011,"maiden",106
50255,"680","<6","2011-05-10",2011,"maiden",106
50256,"680",">6","2011-05-18",2011,"maiden",106
50257,"681","<3","2013-04-27",2013,"maiden",148
50258,"681",">3","2013-05-03",2013,"maiden",148
50259,"681","<4","2013-05-01",2013,"maiden",148
50260,"681",">4","2013-05-05",2013,"maiden",148
50261,"681","<6","2013-06-04",2013,"maiden",148
50262,"681",">6","2013-06-06",2013,"maiden",148
50263,"681","<1","2008-04-03",2008,"maiden",148
50264,"681","<3","2008-04-05",2008,"maiden",148
50265,"681",">3","2008-04-15",2008,"maiden",148
50266,"681","<4","2008-04-25",2008,"maiden",148
50267,"681",">4","2008-04-29",2008,"maiden",148
50268,"681","<6","2008-05-17",2008,"maiden",148
50269,"681","<3","2011-04-04",2011,"maiden",148
50270,"681","<4","2011-04-08",2011,"maiden",148
50271,"681",">4","2011-04-12",2011,"maiden",148
50272,"681","<6","2011-05-02",2011,"maiden",148
50273,"681",">6","2011-05-06",2011,"maiden",148
50274,"682","<2","2013-05-01",2013,"maiden",94
50275,"682",">2","2013-05-07",2013,"maiden",94
50276,"682","<3","2013-04-25",2013,"maiden",94
50277,"682",">3","2013-05-13",2013,"maiden",94
50278,"682","<4","2013-05-17",2013,"maiden",94
50279,"682",">4","2013-05-21",2013,"maiden",94
50280,"682",">5","2013-05-21",2013,"maiden",94
50281,"682",">6","2013-06-12",2013,"maiden",94
50282,"682","0","2008-03-31",2008,"maiden",94
50283,"682","<1","2008-04-07",2008,"maiden",94
50284,"682","<2","2008-04-21",2008,"maiden",94
50285,"682","<3","2008-05-05",2008,"maiden",94
50286,"682",">3","2008-05-07",2008,"maiden",94
50287,"682","<4","2008-05-11",2008,"maiden",94
50288,"682",">4","2008-05-13",2008,"maiden",94
50289,"682","<6","2008-05-23",2008,"maiden",94
50290,"682","<1","2011-04-06",2011,"maiden",94
50291,"682","<2","2011-04-08",2011,"maiden",94
50292,"682","<3","2011-04-16",2011,"maiden",94
50293,"682",">3","2011-04-22",2011,"maiden",94
50294,"682","<4","2011-04-24",2011,"maiden",94
50295,"682","<5","2011-04-26",2011,"maiden",94
50296,"682","<6","2011-05-08",2011,"maiden",94
50297,"682",">6","2011-05-18",2011,"maiden",94
50298,"683","<2","2013-04-25",2013,"maiden",100
50299,"683",">2","2013-04-27",2013,"maiden",100
50300,"683",">3","2013-05-01",2013,"maiden",100
50301,"683","<4","2013-05-05",2013,"maiden",100
50302,"683",">4","2013-05-07",2013,"maiden",100
50303,"683","<6","2013-06-04",2013,"maiden",100
50304,"683",">6","2013-06-08",2013,"maiden",100
50305,"683","<1","2008-03-31",2008,"maiden",100
50306,"683","<2","2008-04-05",2008,"maiden",100
50307,"683",">2","2008-04-13",2008,"maiden",100
50308,"683","<3","2008-04-17",2008,"maiden",100
50309,"683",">3","2008-04-23",2008,"maiden",100
50310,"683",">4","2008-05-01",2008,"maiden",100
50311,"683","<6","2008-05-15",2008,"maiden",100
50312,"683","<3","2011-04-08",2011,"maiden",100
50313,"683",">3","2011-04-10",2011,"maiden",100
50314,"683","<4","2011-04-16",2011,"maiden",100
50315,"683",">4","2011-04-20",2011,"maiden",100
50316,"683","<6","2011-05-02",2011,"maiden",100
50317,"683",">6","2011-05-08",2011,"maiden",100
50318,"684",">2","2013-04-25",2013,"multistem",165
50319,"684","<3","2013-05-01",2013,"multistem",165
50320,"684",">3","2013-05-03",2013,"multistem",165
50321,"684","<4","2013-05-05",2013,"multistem",165
50322,"684",">4","2013-05-07",2013,"multistem",165
50323,"684","<6","2013-06-02",2013,"multistem",165
50324,"684",">6","2013-06-06",2013,"multistem",165
50325,"684","0","2008-03-31",2008,"multistem",165
50326,"684",">1","2008-04-05",2008,"multistem",165
50327,"684","<2","2008-04-07",2008,"multistem",165
50328,"684","<3","2008-04-13",2008,"multistem",165
50329,"684",">3","2008-04-19",2008,"multistem",165
50330,"684","<4","2008-04-23",2008,"multistem",165
50331,"684",">4","2008-04-27",2008,"multistem",165
50332,"684","<6","2008-05-17",2008,"multistem",165
50333,"684","<2","2011-04-04",2011,"multistem",165
50334,"684","<3","2011-04-06",2011,"multistem",165
50335,"684",">3","2011-04-08",2011,"multistem",165
50336,"684","<4","2011-04-10",2011,"multistem",165
50337,"684",">4","2011-04-12",2011,"multistem",165
50338,"684","<6","2011-04-28",2011,"multistem",165
50339,"684",">6","2011-05-02",2011,"multistem",165
50340,"685","<2","2013-04-27",2013,"maiden",92
50341,"685","<3","2013-05-01",2013,"maiden",92
50342,"685",">3","2013-05-03",2013,"maiden",92
50343,"685","<4","2013-05-05",2013,"maiden",92
50344,"685",">4","2013-05-07",2013,"maiden",92
50345,"685",">5","2013-05-17",2013,"maiden",92
50346,"685","<6","2013-06-04",2013,"maiden",92
50347,"685",">6","2013-06-06",2013,"maiden",92
50348,"685","<1","2008-03-31",2008,"maiden",92
50349,"685",">1","2008-04-05",2008,"maiden",92
50350,"685","<3","2008-04-21",2008,"maiden",92
50351,"685",">3","2008-04-25",2008,"maiden",92
50352,"685","<4","2008-04-29",2008,"maiden",92
50353,"685",">4","2008-05-01",2008,"maiden",92
50354,"685","<5","2008-05-07",2008,"maiden",92
50355,"685","<6","2008-05-17",2008,"maiden",92
50356,"685",">1","2011-04-06",2011,"maiden",92
50357,"685","<3","2011-04-08",2011,"maiden",92
50358,"685",">3","2011-04-10",2011,"maiden",92
50359,"685","<4","2011-04-14",2011,"maiden",92
50360,"685",">4","2011-04-20",2011,"maiden",92
50361,"685","<6","2011-05-04",2011,"maiden",92
50362,"685",">6","2011-05-10",2011,"maiden",92
50363,"686","<2","2013-04-25",2013,"maiden",72
50364,"686",">2","2013-05-01",2013,"maiden",72
50365,"686",">3","2013-05-07",2013,"maiden",72
50366,"686","<4","2013-05-11",2013,"maiden",72
50367,"686",">4","2013-05-13",2013,"maiden",72
50368,"686","<5","2013-05-19",2013,"maiden",72
50369,"686",">5","2013-05-21",2013,"maiden",72
50370,"686","<6","2013-06-10",2013,"maiden",72
50371,"686","0","2008-03-31",2008,"maiden",72
50372,"686","<3","2008-04-25",2008,"maiden",72
50373,"686",">3","2008-04-19",2008,"maiden",72
50374,"686","<4","2008-05-05",2008,"maiden",72
50375,"686",">4","2008-05-07",2008,"maiden",72
50376,"686","<5","2008-05-11",2008,"maiden",72
50377,"686","<6","2008-05-21",2008,"maiden",72
50378,"686","<1","2011-04-08",2011,"maiden",72
50379,"686","<3","2011-04-16",2011,"maiden",72
50380,"686",">3","2011-04-20",2011,"maiden",72
50381,"686","<4","2011-04-22",2011,"maiden",72
50382,"686",">4","2011-04-24",2011,"maiden",72
50383,"686","<6","2011-05-08",2011,"maiden",72
50384,"686",">6","2011-05-16",2011,"maiden",72
50385,"687","<2","2013-04-25",2013,"maiden",152
50386,"687",">2","2013-04-27",2013,"maiden",152
50387,"687","<3","2013-05-01",2013,"maiden",152
50388,"687",">3","2013-05-05",2013,"maiden",152
50389,"687","<4","2013-05-07",2013,"maiden",152
50390,"687",">4","2013-05-11",2013,"maiden",152
50391,"687","<6","2013-06-06",2013,"maiden",152
50392,"687","0","2008-03-31",2008,"maiden",152
50393,"687","<2","2008-04-05",2008,"maiden",152
50394,"687","<3","2008-04-21",2008,"maiden",152
50395,"687",">3","2008-04-23",2008,"maiden",152
50396,"687","<4","2008-04-27",2008,"maiden",152
50397,"687",">4","2008-05-01",2008,"maiden",152
50398,"687","<5","2008-05-07",2008,"maiden",152
50399,"687","<6","2008-05-13",2008,"maiden",152
50400,"687","<3","2011-04-08",2011,"maiden",152
50401,"687","<4","2011-04-12",2011,"maiden",152
50402,"687",">4","2011-04-18",2011,"maiden",152
